Type,Start,End,Duration,Distance,"Average Heart Rate","Max Heart Rate","Average Pace","Average Speed","Average Cadence","Active Energy","Total Energy","Elevation Ascended","Elevation Descended",Weather Temperature,Weather Humidity
"Outdoor Running","2020-02-29 15:16","2020-02-29 16:06","0:50:11","9,339612510858794","162,00368943988454","170,87670794582777","0:05:22","11,165570634027183",,"632,1840000000001","733,8850000000001","34,15",,"13,888888888888914","59"
"Outdoor Running","2020-02-19 16:04","2020-02-19 16:56","0:52:41","9,14702163382992","153,83908760155674","161,8507075982046","0:05:45","10,415028040264778",,"669,757","778,2350000000001","21,87",,"8,333333333333371","53"
"Outdoor Running","2020-02-15 14:39","2020-02-15 15:55","1:15:55","14,217428442989926","168,39006298923692","173,11281822902035","0:05:20","11,235727195322943",,"1020,3149999999997","1163,8159999999998","103,96000000000001",,"9,444444444444457","67"
"Outdoor Running","2020-02-08 15:09","2020-02-08 16:05","0:56:12","9,961818336552941","157,92799411095422","165,92182289512482","0:05:38","10,63398998375614",,"767,6890000000001","878,633","194,79",,"8,888888888888914","61"
"Traditional Strength Training","2020-02-07 20:03","2020-02-07 20:21","0:18:31",,"90,05242084847475","93,66958946608092",,,,"77,6080000000001","118,67800000000015",,,"3,3333333333333712","74"
"Outdoor Running","2020-02-05 14:25","2020-02-05 15:27","1:01:40","11,986651808137013","162,5901020697232","171,9070370587472","0:05:08","11,660888904546551",,"858,6299999999998","966,2279999999997","123,66",,"6,666666666666686","55"
"Outdoor Running","2020-02-01 16:09","2020-02-01 17:11","1:02:05","10,924973447561984","156,57782770493853","165,97830333482733","0:05:41","10,556186047523736",,"862,8499999999998","982,7349999999998","213,18",,"11,666666666666686","94"
"Outdoor Running","2020-01-25 16:46","2020-01-25 17:46","1:00:11","11,993726637323853","159,88929867372892","167,83223756204754","0:05:01","11,956235665197795",,"861,66","973,0529999999999","123,16",,"2,2222222222222854","97"
"Outdoor Running","2020-01-22 15:28","2020-01-22 16:30","1:01:38","11,913945674305353","152,52768412328743","160,56295934959587","0:05:10","11,597978260240204",,"852,8259999999997","974,8449999999997","125,28",,"-0,5555555555555429","89"
"Outdoor Running","2020-01-19 14:17","2020-01-19 15:04","0:46:24","9,25333387795059","154,3549309332261","160,05234087985195","0:05:00","11,961527959390578",,"633,8710000000001","731,724","20,7",,"5,5555555555556","74"
"Outdoor Running","2020-01-15 14:15","2020-01-15 15:24","1:08:57","11,85662014304184","160,40411672579552","164,55384615384614","0:05:48","10,315511746610769",,"979,0080000000003","1113,8580000000002","257,06",,"13,333333333333371","52"
"Outdoor Running","2020-01-12 15:17","2020-01-12 16:01","0:43:46","9,19566884839312","156,36539592479045","161,37347628847343","0:04:45","12,605818031641936",,"647,2660000000001","738,1740000000001","31,16",,"5,000000000000057","76"
"Outdoor Running","2020-01-10 15:33","2020-01-10 16:36","1:03:05","11,173267332246994","153,9705821805981","166,30369420015197","0:05:38","10,626862256866731",,"849,8800000000001","971,7770000000002","213,35",,"10,5555555555556","79"
"Outdoor Running","2020-01-08 15:30","2020-01-08 16:35","1:05:12","12,027780503841583","154,24773887784744","162,685087877878","0:05:25","11,06826733565836",,"862,3849999999999","990,7739999999999","116,71000000000001",,"6,666666666666686","94"
"Outdoor Running","2020-01-05 10:52","2020-01-05 11:52","1:00:06","11,08850167254475","158,64546537082978","163,4461479259416","0:05:25","11,067505035481217",,"795,95","915,779","90,52",,"2,7777777777778283","95"
"Outdoor Running","2020-01-02 08:55","2020-01-02 09:57","1:01:53","12,089107483847998","156,5633127027703","166,5014900182534","0:05:07","11,719323306888372",,"861,2419999999997","977,9949999999997","125,71000000000001",,"-1,1111111111110858","94"
"Outdoor Running","2019-12-30 15:40","2019-12-30 16:42","1:01:34","11,06726667899778","151,75046895624618","159,14645214120475","0:05:33","10,783318476887336",,"797,0830000000002","908,8680000000002","91,15",,"4,444444444444457","61"
"Outdoor Running","2019-12-29 10:52","2019-12-29 12:03","1:11:14","12,934486714005729","159,05076074874438","170,30368872243383","0:05:30","10,893582219157903",,"998,624","1132,804","265,85",,"-0,5555555555555429","78"
"Outdoor Running","2019-12-26 15:45","2019-12-26 16:51","1:03:19","12,012073855696478","158,3367504402134","168,95859118792896","0:05:16","11,38268205951536",,"850,1350000000001","978,7490000000001","108,46000000000001",,"7,222222222222285","79"
"Outdoor Running","2019-12-24 09:40","2019-12-24 10:48","1:08:18","11,727873122439254","156,54476268119828","165,86410230604272","0:05:49","10,300786420061566",,"926,682","1053,796","196,01",,"6,666666666666686","82"
"Outdoor Cycling","2019-12-22 19:40","2019-12-22 19:46","0:06:10","0,0971968207292839","66,21614374861355","66,21614374861355",,"0,9435895345145224",,"14,100000000000007","41,321000000000026",,,"7,777777777777828","89"
"Outdoor Running","2019-12-21 15:18","2019-12-21 16:36","1:17:31","13,026892453438137","154,94312046318947","171,95080381144538","0:05:57","10,08242029174073",,"956,3660000000001","1106,151","129,25",,"10,000000000000057","73"
"Outdoor Running","2019-12-18 15:39","2019-12-18 16:26","0:46:31","9,016038507816148","162,6918953602931","168,70785110481918","0:05:09","11,625704087845024",,"612,6959999999998","708,9259999999998","26,77",,"11,666666666666686","78"
"Outdoor Running","2019-12-02 12:01","2019-12-02 13:02","1:00:49","11,190040612839395","163,87020217935","172,53182381770523","0:05:26","11,037926923504351",,"853,599","971,466","223,20000000000002",,"3,3333333333333712","77"
"Outdoor Running","2019-11-27 19:39","2019-11-27 20:42","1:03:34","12,126507783792563","158,4431585392861","167,85245986524347","0:05:14","11,445009102513737",,"858,0730000000002","981,6750000000002","127,17",,"11,666666666666686","79"
"Outdoor Running","2019-11-23 12:31","2019-11-23 13:33","1:02:31","12,092276794618229","158,7393986325673","165,25324030481423","0:05:10","11,603385410421334",,"835,0989999999997","957,2399999999997","64,11",,"10,5555555555556","64"
"Outdoor Running","2019-11-20 11:53","2019-11-20 13:15","1:21:44","14,923426137149335","163,4666781373449","178","0:05:28","10,954693850571541",,"1111,797","1267,828","223,85",,"3,3333333333333712","86"
"Outdoor Running","2019-11-17 10:57","2019-11-17 11:39","0:41:24","7,938434071239084","157,20310972116982","180","0:05:12","11,502070789374946",,"569,559","657,116","64,73",,"3,3333333333333712","99"
"Outdoor Running","2019-11-15 15:03","2019-11-15 16:21","1:18:13","14,131889126521152","159,83056439369471","169,09541218120387","0:05:32","10,840144095943177",,"1017,6179999999998","1166,638","138,03",,"6,111111111111143","75"
"Outdoor Running","2019-11-11 12:08","2019-11-11 13:09","0:59:10","10,780224139537022","158,06531510379943","170","0:05:29","10,930131592727825",,"869,9549999999999","989,106","233,20000000000002",,"3,888888888888914","81"
"Outdoor Cycling","2019-11-09 13:38","2019-11-09 14:06","0:27:23","9,219520059965264","157,12957569764873","168,4361860279042","0:02:58","20,18995301195269",,"246,00100000000006","310,3030000000001","10,65",,"9,444444444444457","74"
"Outdoor Cycling","2019-11-09 11:53","2019-11-09 12:16","0:23:38","9,480198152205006","166,31303434511906","170,88439306358381","0:02:29","24,06626380024851",,"248,87399999999997","310,653","27,75",,"8,333333333333371","82"
"Outdoor Running","2019-11-09 09:51","2019-11-09 10:36","0:45:34","8,315968940816518","165,22786066556452","175,3185526452482","0:05:28","10,947109873156585",,"644,001","740,785","155,18",,"6,666666666666686","95"
"Outdoor Running","2019-11-01 07:47","2019-11-01 08:50","1:03:33","12,085892496501794","162,4511453110374","175","0:05:15","11,40925103678471",,"861,0449999999998","986,6469999999998","123,44",,"5,000000000000057","84"
"Outdoor Running","2019-10-28 15:21","2019-10-28 16:06","0:34:38","5,290563165456521","126,36626076077619","157,6803050169515","0:06:32","9,164033334538566",,"369,32899999999995","461,17999999999995","22,07",,"9,444444444444457","79"
"Outdoor Running","2019-10-26 09:19","2019-10-26 11:44","2:24:31","25,496272402210472","164,07762200398744","175","0:05:40","10,585109856198038",,"1828,1030000000005","2083,4120000000003","98,66",,"8,888888888888914","99"
"Outdoor Running","2019-10-23 20:23","2019-10-23 21:09","0:45:51","8,111201558851404","145,5668826418046","149,56788117133144","0:05:39","10,613027188558608",,"545,397","641,162","9,620000000000001",,"13,888888888888914","89"
"Outdoor Cycling","2019-10-22 09:24","2019-10-22 09:45","0:16:08","4,576860542733288","144,12603984630232","144,63848130374097","0:03:31","17,007550249586384",,"171,46499999999997","225,63600000000005","32,22",,"8,333333333333371","98"
"Outdoor Running","2019-10-21 12:34","2019-10-21 13:19","0:45:55","9,049346623150715","166,4178180607437","173,35032932519567","0:05:04","11,821534322593925",,"631,2349999999998","725,5689999999997","25,75",,"17,77777777777783","78"
"Outdoor Running","2019-10-12 15:36","2019-10-12 16:14","0:38:08","5,232218495925622","133,74023096418554","143,26645893662734","0:07:17","8,232345644911094",,"392,4520000000001","474,9910000000001","16,9",,"22,222222222222285","56"
"Outdoor Running","2019-10-10 12:34","2019-10-10 13:35","1:00:56","10,792629472460598","155,51686646492263","170","0:05:38","10,627193265510494",,"842,8070000000001","962,3890000000001","222,42000000000002",,"12,777777777777828","77"
"Outdoor Running","2019-10-08 20:27","2019-10-08 20:57","0:29:27","5,081085243060486","149,43331054599318","150,7789590770345","0:05:47","10,350502092504206",,"368,51200000000017","435,84700000000015","51,84",,"13,333333333333371","100"
"Outdoor Running","2019-10-08 20:01","2019-10-08 20:27","0:22:45","4,305208959884709","149,17822492124267","157","0:05:17","11,351800181021424",,"291,37800000000004","342,4450000000001","8,4",,"13,333333333333371","99"
"Outdoor Running","2019-10-05 13:15","2019-10-05 14:49","1:09:30","12,701039261116923","144,1276734757296","165","0:05:28","10,963827081775865",,"921,0130000000001","1092,8170000000002","152,64000000000001",,"12,222222222222285","69"
"Outdoor Running","2019-10-03 13:22","2019-10-03 14:49","1:24:27","15,67093548820852","157,1544462268861","171,06824552951508","0:05:23","11,131703513847498",,"1177,913","1339,646","259,65",,"12,777777777777828","71"
"Traditional Strength Training","2019-10-02 20:19","2019-10-02 20:41","0:22:33",,"89,84392600530697","97,77955343726089",,,,"92,39900000000011","150,61700000000016",,,"10,5555555555556","69"
"Outdoor Running","2019-09-30 16:07","2019-09-30 16:51","0:44:25","9,011283299883035","157,0250151707571","166","0:04:55","12,17051312658067",,"620,6270000000001","713,3190000000001","23,25",,"17,77777777777783","56"
"Outdoor Running","2019-09-28 13:24","2019-09-28 14:43","1:18:25","13,824081460740185","152,49481553653294","165,80257408488927","0:05:40","10,576106003595937",,"1047,16","1197,623","186,92000000000002",,"17,222222222222285","69"
"Outdoor Running","2019-09-26 07:33","2019-09-26 08:13","0:38:37","5,600918413771275","151,91048855529382","167,27113138394137","0:06:53","8,702082625723962",,"485,3659999999999","569,2499999999999","190,4",,"12,777777777777828","96"
"Outdoor Running","2019-09-24 11:48","2019-09-24 12:54","1:01:44","11,124043791246175","153,3319051331587","167,49609216462505","0:05:32","10,811223127845338",,"804,093","930,748","155,71",,"16,111111111111143","80"
"Outdoor Cycling","2019-09-21 12:46","2019-09-21 15:53","1:58:20","54,04219580742597","129,26007070888255","164,1761307184541","0:02:11","27,401407985592453",,"1572,0549999999996","1886,5560000000003","390,77",,"18,33333333333337","36"
"Outdoor Running","2019-09-20 17:37","2019-09-20 18:07","0:29:40","4,278497627076111","135,66009614005327","143,33729882966267","0:06:56","8,650482352951592",,"308,22399999999993","374,2969999999999","30,67",,"16,666666666666686","37"
"Outdoor Running","2019-09-19 12:21","2019-09-19 13:11","0:49:17","6,602762233436017","132,69202204524746","142,51805491740674","0:07:27","8,037708467073113",,"488,83900000000006","591,3050000000001","50,69",,"16,666666666666686","40"
"Outdoor Running","2019-09-17 12:20","2019-09-17 13:09","0:48:58","9,070953875879757","151,6414814743558","158,93308681727427","0:05:23","11,11372959618005",,"616,472","717,425","22,7",,"17,77777777777783","56"
"Outdoor Cycling","2019-09-15 16:06","2019-09-15 16:44","0:37:47","9,953221779812463","95,6969058423628","105,40099452048179","0:03:47","15,800119109334643",,"242,30599999999998","316,3850000000001","95,25",,"26,111111111111143","41"
"Traditional Strength Training","2019-09-10 21:02","2019-09-10 21:41","0:39:03",,"94,16493998215721","98,29369736546822",,,,"165,2030000000002","250,83400000000032",,,"14,444444444444457","67"
"Outdoor Cycling","2019-09-08 12:15","2019-09-08 14:44","2:22:01","60,770995320623584","148,37356518261802","163,03649830165693","0:02:20","25,672366917946704",,"1648,987","1902,1870000000004","632,12",,"13,888888888888914","87"
"Outdoor Running","2019-09-05 06:47","2019-09-05 07:53","1:06:15","11,09598933994188","151,53901708268995","162,10174874282788","0:05:58","10,04849631825425",,"834,2570000000001","960,254","141,16",,"13,333333333333371","86"
"Outdoor Running","2019-09-03 06:34","2019-09-03 07:23","0:49:00","6,8932359603517686","144,17859553107328","169,7863335439335","0:07:06","8,437838707821951",,"574,979","672,7470000000001","107,01",,"10,000000000000057","84"
"Outdoor Running","2019-09-01 10:25","2019-09-01 11:04","0:39:24","7,046038934917853","162,09528756878692","168,36073010355366","0:05:35","10,729381510856971",,"519,385","601,381","44,83",,"23,888888888888914","63"
"Traditional Strength Training","2019-08-31 12:55","2019-08-31 13:37","0:42:01",,"88,34348345413295","94,61861401542018",,,,"175,32400000000018","258,2860000000003",,,"27,222222222222285","52"
"Traditional Strength Training","2019-08-30 15:12","2019-08-30 16:00","0:48:21",,"94,06589951925693","102,63165075034105",,,,"209,8000000000003","305,9950000000004",,,"28,33333333333337","49"
"Outdoor Running","2019-08-29 11:19","2019-08-29 12:00","0:41:10","7,407179917023284","148,5812122515802","154,95661939976523","0:05:33","10,792789605512931",,"524,095","611,6360000000001","47,75",,"22,222222222222285","73"
"Outdoor Cycling","2019-08-27 19:09","2019-08-27 20:21","1:11:27","29,79798331972087","147,76892753043916","160,25624562392045","0:02:23","25,02210622876868",,"779,763","916,9460000000003","25,93",,"32,222222222222285","37"
"Outdoor Running","2019-08-26 08:47","2019-08-26 09:35","0:47:58","9,055955024960717","154,89048424817074","162,89117003527107","0:05:17","11,324597628553581",,"610,5580000000001","706,24","25,57",,"21,666666666666686","78"
"Outdoor Running","2019-08-24 07:55","2019-08-24 08:30","0:35:22","6,6646888931640635","156,71350224668046","163,17388337203607","0:05:18","11,30350423800794",,"441,78299999999996","517,2359999999999","26,41",,"16,666666666666686","95"
"Outdoor Running","2019-08-22 09:52","2019-08-22 10:50","0:58:23","10,739102186471223","160,2265901050361","168,22952691141325","0:05:26","11,033691664334228",,"727,9050000000001","842,161","65,44",,"17,77777777777783","66"
"Outdoor Running","2019-08-20 09:03","2019-08-20 09:55","0:52:37","6,596348273244201","131,15243393863227","138,44140476162534","0:07:58","7,519943475689087",,"499,5579999999998","598,4319999999997","28,25",,"15,000000000000057","87"
"Outdoor Running","2019-08-19 10:13","2019-08-19 10:50","0:37:43","6,2481218837130825","140,2094858235806","157,83623101713076","0:06:02","9,936569647728328",,"413,215","495,9089999999999","36,09",,,
"Outdoor Running","2019-08-18 08:56","2019-08-18 09:53","0:55:30","10,654101596275092","154,92814584450568","162,22383568776866","0:05:12","11,517566243343156",,"719,379","830,5149999999999","58,75",,"16,111111111111143","97"
"Outdoor Running","2019-08-16 09:44","2019-08-16 10:16","0:30:14","4,22489574853772","142,3959164304063","169,57050071938323","0:07:09","8,383468356065547",,"368,1730000000002","431,61800000000005","111,51",,"17,222222222222285","72"
"Outdoor Running","2019-08-14 09:10","2019-08-14 09:57","0:46:57","9,037868896715803","157,41738353638763","164,86618997107735","0:05:11","11,54804680321138",,"617,263","713,9039999999999","22,42",,"16,111111111111143","73"
"Outdoor Cycling","2019-08-11 17:35","2019-08-11 18:16","0:39:24","10,868603346140652","121,34826847573245","130,33700787401585","0:03:37","16,544974031527207",,"255,12999999999997","341,9139999999999","36,49",,"25,000000000000057","46"
"Outdoor Cycling","2019-08-11 14:53","2019-08-11 15:49","0:55:41","13,370406340021217","114,1557434573013","129,03372426940794","0:04:09","14,403466456734089",,"336,83000000000004","439,33499999999987","110,75",,"25,5555555555556","45"
"Outdoor Running","2019-08-11 09:03","2019-08-11 09:51","0:47:36","9,047924754757085","155,4546387977507","164,1941801974302","0:05:15","11,404691354970472",,"598,6359999999997","688,2069999999995","22,44",,"19,444444444444457","69"
"Outdoor Cycling","2019-08-09 10:37","2019-08-09 11:39","0:41:33","11,016482852142213","111,79152990125196","122,02181729240559","0:03:46","15,903965928493438",,"173,98400000000004","273,162","7,32",,"23,33333333333337","63"
"Outdoor Running","2019-08-08 20:11","2019-08-08 20:43","0:31:45","5,424150121683255","150,251384274433","155,8803746007203","0:05:51","10,25000671348597",,"369,41499999999996","443,0519999999999","20,41",,"25,5555555555556","47"
"Traditional Strength Training","2019-08-07 22:02","2019-08-07 22:31","0:29:39",,"86,61632462415041","91,04604200323101",,,,"120,67500000000008","185,15200000000002",,,"18,33333333333337","88"
"Traditional Strength Training","2019-08-06 21:45","2019-08-06 22:02","0:17:08",,"88,3633118788824","93,41735601082334",,,,"69,02300000000005","117,20200000000003",,,"21,111111111111143","84"
"Outdoor Running","2019-08-05 15:39","2019-08-05 16:34","0:55:06","9,149976342883427","147,06468260878435","158,62524378120253","0:06:01","9,96307391674863",,"609,2760000000001","719,2749999999999","31,23",,"27,222222222222285","52"
"Outdoor Running","2019-08-03 08:35","2019-08-03 09:24","0:48:24","9,01000275403427","154,02468900056218","162,406166677565","0:05:22","11,169376070184148",,"592,7429999999999","691,4499999999998","22,96",,"17,222222222222285","90"
"Outdoor Cycling","2019-08-01 16:14","2019-08-01 17:31","0:58:55","13,346975025256858","95,06707909705008","104,21523153976297","0:04:24","13,589543288368867",,"200,832","316,69999999999993","16,75",,"26,111111111111143","34"
"Traditional Strength Training","2019-08-01 13:24","2019-08-01 13:42","0:18:21",,"96,71956395348838","99,01162790697674",,,,"75,33400000000007","128,02600000000007",,,"24,444444444444457","37"
"Outdoor Running","2019-07-31 20:28","2019-07-31 20:57","0:29:27","5,306121512848711","150,21498383477885","156,87889081051932","0:05:33","10,810191591184743",,"366,315","435,78","19,53",,"23,888888888888914","36"
"Outdoor Cycling","2019-07-30 18:14","2019-07-30 18:47","0:33:30","9,700713267035376","104,48636334403857","108,09794628751973","0:03:27","17,369269696927432",,"170,14399999999995","241,64199999999988","9,94",,"31,111111111111143","33"
"Outdoor Cycling","2019-07-30 16:30","2019-07-30 17:06","0:32:30","9,620484590802638","100,67812486629087","105,20268138801262","0:03:22","17,75394191184031",,"163,88600000000002","241,18499999999997","8,96",,"30,000000000000057","36"
"Outdoor Running","2019-07-30 09:29","2019-07-30 09:59","0:29:59","5,659770967947298","157,6463357834972","167,2414579081935","0:05:17","11,323717607338269",,"385,4730000000001","451,776","20,81",,"21,666666666666686","76"
"Outdoor Cycling","2019-07-26 18:21","2019-07-26 18:36","0:14:30","3,1712836832443174","94,29669571210528","94,73228031309944","0:04:34","13,115529519595476",,"75,724","120,87700000000001","15,73",,"35,5555555555556","28"
"Outdoor Cycling","2019-07-26 16:36","2019-07-26 16:47","0:11:58","3,117497891650134","112,55122382403499","113,23456790123457","0:03:50","15,627206023038987",,"51,04600000000002","85,511","4,46",,"37,222222222222285","22"
"Outdoor Running","2019-07-26 08:36","2019-07-26 09:05","0:29:00","5,337267296212034","158,9220115193311","164,60493827160496","0:05:26","11,040093671346359",,"367,49299999999994","436,2919999999999","17,54",,"26,666666666666686","44"
"Traditional Strength Training","2019-07-23 13:06","2019-07-23 13:38","0:32:33",,"114,82301417679655","123,57805907172995",,,,"187,91700000000003","258,39099999999996",,,"31,111111111111143","35"
"Indoor Cycling","2019-07-23 13:00","2019-07-23 13:05","0:05:26",,"117,02731684599279","117,02731684599279",,,,"43,63099999999999","52,60799999999997",,,"31,111111111111143","35"
"Outdoor Running","2019-07-22 09:53","2019-07-22 10:16","0:23:06","4,237122518027077","159,1152472406768","169,6157078994444","0:05:27","10,999981384941801",,"296,53599999999994","352,1399999999999","28,04",,"23,888888888888914","53"
"Outdoor Cycling","2019-07-07 14:57","2019-07-07 15:54","0:44:56","11,670295080141786","106,30719299378052","112,64306784660768","0:03:51","15,580653517827797",,"265,57000000000005","374,178","60,47",,"20,5555555555556","53"
"Traditional Strength Training","2019-07-04 13:18","2019-07-04 13:53","0:34:59",,"104,02913363595509","107,18377293890589",,,,"148,98000000000013","225,84500000000003",,,"22,77777777777783","32"
"Indoor Cycling","2019-07-04 13:10","2019-07-04 13:15","0:04:51",,"123,63793103448276","136",,,,"40,991","49,08399999999998",,,"22,77777777777783","32"
"Outdoor Running","2019-06-30 08:05","2019-06-30 08:34","0:28:37","5,291304678113549","155,8604223247674","165,7707006915314","0:05:24","11,093852404503297",,"353,9440000000001","419,599","22,88",,"21,111111111111143","60"
"Outdoor Cycling","2019-06-29 18:10","2019-06-29 18:40","0:30:15","7,196049778406606","104,52859355963194","106,47115821578456","0:04:12","14,271118739999018",,"182,82599999999996","243,8409999999999","96,37",,"31,666666666666686","25"
"Outdoor Cycling","2019-06-29 15:05","2019-06-29 15:39","0:33:55","7,547211819854368","108,77999512573801","114,5772572723838","0:04:29","13,349353754679777",,"167,52400000000003","240,25799999999998","22,04",,"31,666666666666686","27"
"Traditional Strength Training","2019-06-27 13:43","2019-06-27 14:18","0:34:33",,"111,53830472766738","116,43148400712073",,,,"175,91700000000006","249,99399999999997",,,"27,222222222222285","27"
